train_acc,train_loss,val_acc,val_loss
0.06922105263157896,4.159338,0.0892,3.9067397
0.1413684210526316,3.5888255,0.18320000000000003,3.3581924
0.2063157894736842,3.2024183,0.21600000000000003,3.1622171
0.25589473684210523,2.9320157,0.26039999999999996,2.9527688
0.2924210526315789,2.7396376,0.24280000000000002,3.0025527
0.3191157894736842,2.6052375,0.314,2.646366
0.34235789473684214,2.490824,0.294,2.7963789
0.36378947368421055,2.3941169,0.3508,2.4610405
0.3821263157894737,2.3052514,0.35639999999999994,2.4129517
0.3979157894736843,2.2446897,0.37279999999999996,2.3619065
0.4112,2.184453,0.3616,2.4410791
0.4217894736842105,2.1341126,0.3632,2.4497552
0.4311157894736842,2.0906668,0.3724,2.4577434
0.44252631578947366,2.0421789,0.39559999999999995,2.3245118
0.45115789473684215,2.0111144,0.3972,2.2837145
0.45915789473684215,1.974395,0.41240000000000004,2.2342536
0.4662105263157895,1.9488,0.434,2.1970828
0.4708210526315789,1.9193221,0.4171999999999999,2.285932
0.4794526315789474,1.8881224,0.4304,2.1524727
0.48391578947368424,1.872132,0.4164,2.2069938
0.4889263157894737,1.8461853,0.4456,2.095353
0.4957894736842105,1.826096,0.4436,2.0975003
0.4982526315789474,1.804566,0.44960000000000006,2.0258427
0.5030736842105263,1.7852025,0.4444000000000001,2.1565206
0.5061263157894738,1.7694017,0.44799999999999995,2.0833356
0.5107578947368422,1.7525886,0.45160000000000006,2.1022003
0.5176421052631579,1.7282866,0.4632,2.0376272
0.5174105263157895,1.7255584,0.4476,2.103347
0.5245684210526316,1.7008408,0.45760000000000006,2.0844781
0.526421052631579,1.6908989,0.47159999999999996,1.999515
0.527621052631579,1.6803236,0.46959999999999996,2.0123289
0.5322105263157895,1.6627847,0.4503999999999999,2.063108
0.5363368421052631,1.6491684,0.486,1.9424651
0.5363789473684211,1.6436353,0.4632,2.0368104
0.5422947368421052,1.6223807,0.45480000000000004,2.1241884
0.5445894736842105,1.6149447,0.46760000000000007,2.04543
0.5482526315789474,1.6058232,0.4804,1.9284145
0.5515578947368421,1.5868343,0.48,1.9976816
0.5513473684210527,1.5876311,0.4808,1.9636165
0.5535789473684212,1.574898,0.4696,1.9757329
0.5578315789473683,1.5583467,0.46879999999999994,1.9978919
0.5604842105263158,1.5543272,0.4672,2.0203927
0.5634736842105262,1.540536,0.478,1.977637
0.5623789473684211,1.5378447,0.48960000000000004,1.9504035
0.565621052631579,1.5284722,0.4752,1.982152
0.568,1.5128708,0.4832,1.9900334
0.5698105263157895,1.5071194,0.4744,1.9753892
0.5735368421052631,1.5017892,0.47840000000000005,1.9743533
0.5750736842105263,1.4914112,0.49439999999999995,1.9448377
0.5753473684210526,1.485708,0.48440000000000005,1.9177294
0.5782526315789474,1.4752481,0.4876,1.9524044
0.5815368421052632,1.4690471,0.4928,1.9307775
0.5834526315789473,1.4624186,0.49,1.9272953
0.5836842105263158,1.4529325,0.4895999999999999,1.9434524
0.5842736842105263,1.4515536,0.49160000000000004,1.8885797
0.5877894736842106,1.4438726,0.49239999999999995,1.9197961
0.584421052631579,1.4383574,0.49040000000000006,1.9426811
0.5920842105263158,1.4294049,0.4935999999999999,1.9125665
0.5941052631578947,1.419919,0.4868,1.9590932
0.5954736842105264,1.4135925,0.49200000000000005,1.9288611
0.5948842105263158,1.4066471,0.4972000000000001,1.9017683
0.5966105263157895,1.4067702,0.4916,1.9600712
0.5997684210526315,1.4016026,0.49479999999999996,1.925525
0.6000210526315789,1.3976233,0.4952,1.928712
0.6005052631578948,1.3880149,0.4972000000000001,1.9585104
0.6032421052631579,1.37964,0.4996,1.9105319
0.604,1.3758221,0.49599999999999994,1.9128046
0.6074947368421053,1.3650666,0.5075999999999999,1.9415208
0.6051578947368421,1.3691769,0.5052,1.893593
0.6062736842105262,1.365556,0.5012,1.9206694
0.6084421052631579,1.3563726,0.5000000000000001,1.9115683
0.6112000000000001,1.3547535,0.5068,1.8878624
0.6088631578947369,1.3495109,0.5027999999999999,1.886068
0.6116631578947369,1.3463135,0.5068,1.8966805
0.613578947368421,1.3380953,0.5108,1.8995401
0.6116421052631579,1.3410507,0.5028,1.8964436
0.6170526315789474,1.3257582,0.5047999999999999,1.8972397
0.6198315789473684,1.3236192,0.5036,1.8776474
0.6167368421052631,1.3261576,0.5056,1.9012985
0.6153052631578947,1.3260804,0.5096,1.8908997
0.6191578947368421,1.3171674,0.5088,1.8721378
0.6188842105263158,1.316029,0.5056,1.9011965
0.6212421052631579,1.3145916,0.504,1.8878114
0.6208421052631579,1.3082757,0.5108,1.885057
0.6207157894736843,1.3075072,0.5036,1.8851819
0.622842105263158,1.3042899,0.5052,1.8748738
0.6246526315789473,1.3052216,0.508,1.883206
0.622778947368421,1.3003968,0.5072,1.8793836
0.6276631578947368,1.2952919,0.5068,1.8929858
0.6241684210526315,1.2972258,0.5052,1.8891625
0.6247999999999999,1.2979742,0.5072000000000001,1.8864251
0.6243157894736842,1.2968866,0.5056,1.8801013
0.6274105263157895,1.2898427,0.5075999999999999,1.8872654
0.6275789473684211,1.291136,0.5076,1.8771279
0.6268421052631579,1.2908436,0.5115999999999999,1.8779362
0.6259368421052631,1.2880118,0.51,1.8799912
0.6252,1.2865319,0.5108,1.8799673
0.6300842105263158,1.2806945,0.5075999999999999,1.8954027
0.6284631578947368,1.2893426,0.5032,1.8893219
0.6269052631578946,1.2837733,0.5064,1.8810344
