train_acc,train_loss,val_acc,val_loss
0.06833684210526317,4.167104,0.09640000000000003,3.8498008
0.13345263157894738,3.630914,0.1648,3.4124486
0.19873684210526316,3.2416823,0.1944,3.2324967
0.24690526315789474,2.966195,0.2348,3.0352454
0.28654736842105266,2.7734065,0.2712,2.8685868
0.31621052631578944,2.636786,0.282,2.8083825
0.33867368421052635,2.5225422,0.3244,2.601606
0.3577263157894737,2.4359405,0.3332,2.5639913
0.3773894736842105,2.3567479,0.35719999999999996,2.420359
0.38433684210526314,2.2980633,0.3496000000000001,2.4782636
0.40023157894736844,2.2411487,0.3764,2.3705819
0.40995789473684213,2.1934102,0.3356,2.5563636
0.422421052631579,2.1478856,0.3796,2.3392444
0.4285473684210526,2.1104102,0.3915999999999999,2.3003783
0.43694736842105264,2.0797946,0.37800000000000006,2.3737895
0.4422736842105264,2.0498052,0.3948,2.29717
0.4507578947368421,2.019728,0.4028,2.2524111
0.4558736842105264,1.9944423,0.3844000000000001,2.302879
0.46284210526315794,1.9717017,0.42560000000000003,2.1039991
0.46827368421052634,1.946993,0.43439999999999995,2.0936935
0.47256842105263164,1.929143,0.43080000000000007,2.1001658
0.4741684210526316,1.915447,0.43320000000000003,2.0703738
0.48021052631578953,1.8963431,0.414,2.2240179
0.4822736842105263,1.877668,0.4348,2.1048017
0.48835789473684205,1.86487,0.43079999999999996,2.1206074
0.4953052631578947,1.8427523,0.43119999999999997,2.0661192
0.4944421052631579,1.838288,0.43119999999999997,2.0797107
0.4982105263157895,1.8239669,0.4463999999999999,2.037657
0.5012,1.8068179,0.4432000000000001,2.0477371
0.5026105263157895,1.7991817,0.4576,1.9894518
0.5053263157894737,1.7885044,0.4596,1.9742626
0.5079368421052631,1.7795058,0.45519999999999994,1.9971986
0.513578947368421,1.7658095,0.4512,2.067945
0.5133263157894737,1.7585403,0.4496,2.0725715
0.5162736842105263,1.7446781,0.4548,2.0162323
0.5193263157894737,1.7379773,0.47240000000000004,1.9404404
0.5217052631578948,1.7318814,0.4756,1.9022646
0.5254105263157896,1.7173214,0.4808,1.9196367
0.5232421052631578,1.7141343,0.45399999999999996,2.0157144
0.5251789473684211,1.7060072,0.48479999999999995,1.928061
0.5286315789473685,1.6966532,0.47839999999999994,1.9076135
0.5283157894736842,1.6907527,0.4704,1.923966
0.5337894736842106,1.6768159,0.4692,1.9401064
0.5339368421052632,1.6748223,0.48,1.8961127
0.5378315789473684,1.6597698,0.4756,1.9297519
0.536778947368421,1.6509752,0.47240000000000004,2.0125158
0.5409052631578947,1.6462655,0.498,1.8135713
0.540842105263158,1.6426477,0.4792,1.9501867
0.543978947368421,1.6362911,0.46879999999999994,1.9293026
0.5431368421052631,1.6350751,0.5012,1.8418928
0.5478947368421052,1.6151886,0.4816,1.9119464
0.5485684210526316,1.6134136,0.4972,1.8472779
0.5506315789473685,1.6053705,0.4991999999999999,1.8465308
0.5511789473684211,1.599508,0.504,1.7702229
0.5533894736842105,1.5938413,0.5055999999999998,1.8103589
0.5571157894736843,1.5840391,0.5056,1.7685013
0.560021052631579,1.5770919,0.5015999999999999,1.8223218
0.5630105263157895,1.5658501,0.5087999999999999,1.7968597
0.5628631578947368,1.5596584,0.5044000000000001,1.7898145
0.5633684210526316,1.5545852,0.4976,1.7960228
0.5668000000000001,1.5446072,0.5115999999999999,1.8081127
0.564778947368421,1.5448236,0.49119999999999997,1.8595879
0.5668421052631579,1.5362577,0.51,1.7853189
0.5719157894736842,1.5273975,0.5256000000000001,1.7475805
0.5732421052631578,1.5245682,0.514,1.761705
0.576421052631579,1.5128704,0.5172000000000001,1.7543601
0.5735157894736842,1.5149922,0.5252,1.7341888
0.5760421052631579,1.5044991,0.5136,1.7841448
0.5804631578947368,1.4951961,0.5136,1.7643057
0.5799157894736842,1.4951365,0.522,1.7265991
0.5783157894736842,1.4872448,0.5324,1.7130238
0.583642105263158,1.4804257,0.5288,1.7046463
0.5834315789473684,1.4815589,0.526,1.7156639
0.5839578947368421,1.4726807,0.5288,1.6957691
0.5850947368421052,1.4682664,0.5308,1.7089123
0.588021052631579,1.4602566,0.536,1.6878304
0.5877894736842106,1.4579045,0.5236,1.7091771
0.5925052631578946,1.4445845,0.5196000000000001,1.693034
0.5914947368421053,1.4474533,0.5379999999999999,1.6846039
0.594,1.4439229,0.5316000000000001,1.67447
0.5979789473684209,1.4339247,0.5408000000000001,1.6818683
0.5956210526315788,1.4385178,0.5324,1.6913235
0.5961052631578947,1.4287883,0.5456,1.668448
0.5993894736842105,1.426644,0.5328,1.6706929
0.6010526315789474,1.421425,0.5412,1.6740813
0.5980842105263159,1.4214563,0.5392,1.6709477
0.6005894736842105,1.4163142,0.538,1.6663332
0.6018526315789473,1.4132258,0.5399999999999999,1.6677128
0.601621052631579,1.4140127,0.5304,1.6714103
0.6039368421052632,1.4051589,0.5384,1.657244
0.6024210526315789,1.4084179,0.5352,1.6702886
0.6059789473684212,1.3993992,0.5396,1.6572996
0.6058526315789473,1.3984452,0.54,1.6608032
0.6038947368421053,1.4008116,0.5392000000000001,1.6570321
0.6053473684210525,1.4029276,0.54,1.6605531
0.6085052631578948,1.3948789,0.5372,1.660752
0.6058736842105262,1.40045,0.5448000000000001,1.6592964
0.6089052631578947,1.394701,0.538,1.6598854
0.6068,1.3975205,0.5384,1.663302
0.6065473684210526,1.3894043,0.5416000000000001,1.6553284
