train_acc,train_loss,val_acc,val_loss
0.07482105263157895,4.1115007,0.10680000000000002,3.7684772
0.14357894736842106,3.590257,0.1776,3.3872223
0.1957684210526316,3.279091,0.1996,3.1958292
0.23658947368421052,3.0556505,0.25360000000000005,2.9641633
0.26833684210526315,2.8879745,0.2732,2.8575268
0.29526315789473684,2.772975,0.3004,2.67877
0.3098947368421052,2.6771894,0.2988,2.6870475
0.32583157894736836,2.5971868,0.3264,2.5441134
0.34197894736842105,2.5258536,0.33559999999999995,2.5184689
0.3515578947368421,2.473226,0.34480000000000005,2.489716
0.3633684210526316,2.4241524,0.36840000000000006,2.4052007
0.3762947368421053,2.3730402,0.37479999999999997,2.3107827
0.3826947368421053,2.3280952,0.3788,2.3650277
0.3926947368421052,2.2944314,0.3824,2.3377
0.4012631578947369,2.259176,0.3944,2.2765858
0.4054105263157895,2.231191,0.39680000000000004,2.2902706
0.4110947368421053,2.2072027,0.4096,2.196637
0.41953684210526315,2.1700199,0.4048,2.2282174
0.42557894736842106,2.1499252,0.41119999999999995,2.1923723
0.42661052631578944,2.1323974,0.42480000000000007,2.1504488
0.43364210526315794,2.1046216,0.4312,2.1333044
0.43747368421052635,2.0879734,0.43279999999999996,2.1001177
0.44383157894736847,2.0615413,0.43560000000000004,2.1029692
0.44412631578947365,2.0461578,0.4508,2.0528774
0.4496421052631579,2.0293634,0.4272000000000001,2.102298
0.4553894736842105,2.007937,0.4236,2.1096072
0.4620210526315789,1.9956573,0.44439999999999996,2.0610049
0.4596631578947368,1.9833444,0.44559999999999994,2.0486138
0.46408421052631577,1.9678179,0.4548,2.0239344
0.4682315789473685,1.9532278,0.45559999999999995,2.0338094
0.47149473684210524,1.9390424,0.44160000000000005,2.0540657
0.4706526315789474,1.928392,0.43920000000000003,2.0490754
0.47692631578947375,1.9167991,0.458,1.9947367
0.47850526315789477,1.909201,0.4576,2.0475206
0.4837684210526316,1.8897314,0.4672,1.974158
0.4860421052631579,1.8781209,0.4608,1.989168
0.4857473684210526,1.8713299,0.48119999999999996,1.9686618
0.4899368421052632,1.8607959,0.47319999999999995,1.9645445
0.48991578947368425,1.8547012,0.4664,1.9785522
0.4939578947368421,1.8462201,0.4684,1.9649184
0.4959578947368421,1.8341111,0.46519999999999995,1.9798018
0.5002105263157895,1.8211092,0.45959999999999995,1.9872675
0.49983157894736846,1.8129598,0.47479999999999994,1.9558111
0.5047578947368421,1.8065683,0.4736,1.9365971
0.5039157894736842,1.7979184,0.4744,1.9174007
0.5091578947368421,1.7862341,0.47600000000000003,1.9092096
0.5093894736842106,1.7782763,0.47479999999999994,1.9412978
0.5079157894736842,1.7742047,0.47839999999999994,1.9199152
0.5125894736842106,1.7600718,0.49,1.8864151
0.5126526315789474,1.7568806,0.486,1.8879074
0.5156631578947368,1.7518569,0.48760000000000003,1.9136517
0.5198526315789473,1.7415222,0.47559999999999997,1.9088273
0.5201473684210526,1.7317114,0.4888,1.8755426
0.5215157894736843,1.7262363,0.48640000000000005,1.8955815
0.5243368421052632,1.7174045,0.48,1.9006485
0.5265473684210527,1.7065008,0.4824,1.9032729
0.525978947368421,1.7059448,0.48480000000000006,1.8800704
0.5269894736842106,1.7091687,0.4808,1.8791634
0.5302947368421053,1.6903901,0.48,1.8922908
0.5351157894736842,1.6869453,0.49440000000000006,1.8758485
0.5298947368421053,1.6869425,0.49279999999999996,1.8901101
0.5318526315789475,1.679032,0.4892,1.8630109
0.5335368421052632,1.6760315,0.48800000000000004,1.8788501
0.5353052631578947,1.6673175,0.4888,1.8643342
0.537578947368421,1.6658093,0.4928,1.861915
0.5372631578947368,1.6566284,0.49440000000000006,1.8492112
0.5394315789473684,1.6478245,0.4912,1.8552651
0.5407157894736843,1.6479138,0.49440000000000006,1.8487691
0.5420210526315791,1.6447377,0.49160000000000004,1.857912
0.5433263157894738,1.6407909,0.4888,1.8444861
0.5433052631578947,1.636582,0.48960000000000004,1.8451772
0.5434526315789473,1.6288875,0.4904,1.8473827
0.5441473684210527,1.6286248,0.4892,1.8389735
0.5467368421052632,1.6278151,0.5004,1.8376178
0.547621052631579,1.620098,0.49520000000000003,1.8414761
0.5479368421052633,1.6173089,0.498,1.830599
0.5491157894736843,1.6143801,0.4976,1.8266191
0.5514736842105263,1.6031377,0.4947999999999999,1.8363794
0.5530526315789474,1.5988133,0.5,1.82673
0.5521473684210526,1.6027218,0.4988,1.8297625
0.5530736842105263,1.5955153,0.4972,1.8222378
0.5541684210526316,1.59814,0.49839999999999995,1.8297468
0.5563157894736842,1.592105,0.4964,1.8166053
0.554442105263158,1.5908947,0.49559999999999993,1.8188711
0.5521473684210526,1.5928121,0.49559999999999993,1.8235741
0.5546947368421054,1.5882435,0.49800000000000005,1.8170419
0.5568000000000001,1.5837865,0.4936,1.8178189
0.5591578947368421,1.5811069,0.4984,1.8165926
0.5601684210526315,1.5737245,0.5012,1.8129975
0.5564421052631578,1.5786914,0.5052,1.8188729
0.5581894736842105,1.5777575,0.5016,1.8178538
0.5585263157894739,1.5796661,0.5012,1.813784
0.5589473684210526,1.5716659,0.5004000000000001,1.8186951
0.560778947368421,1.5689993,0.49520000000000003,1.8146181
0.5585473684210527,1.5758607,0.4952,1.8154411
0.5605473684210526,1.5732569,0.5012000000000001,1.8180451
0.5584842105263158,1.5724897,0.49760000000000004,1.8151921
0.5635578947368423,1.5641334,0.4976,1.8172393
0.5600631578947368,1.5706941,0.49800000000000005,1.8177996
0.5592631578947368,1.565529,0.49879999999999997,1.8168137
