train_acc,train_loss,val_acc,val_loss
0.04682105263157895,4.2338142,0.07600000000000001,3.9810956
0.0828,3.9024909,0.10080000000000001,3.7476559
0.11694736842105265,3.6544342,0.1456,3.4754043
0.16252631578947366,3.4107614,0.182,3.3150287
0.20694736842105266,3.157979,0.2108,3.1004038
0.2501263157894737,2.9496026,0.27080000000000004,2.8455791
0.2854526315789474,2.766417,0.2968,2.6919534
0.31884210526315787,2.605992,0.3168,2.6298459
0.34787368421052633,2.4596934,0.3116,2.6613138
0.3746526315789474,2.3415146,0.3752,2.331949
0.39776842105263166,2.2379887,0.3636,2.3618007
0.41614736842105265,2.1506948,0.392,2.268759
0.43633684210526313,2.0690665,0.434,2.1221738
0.4519578947368421,1.9939835,0.41960000000000003,2.1156049
0.4644000000000001,1.9307566,0.43040000000000006,2.0869982
0.48258947368421057,1.8641396,0.4296,2.1766434
0.4954315789473684,1.8113616,0.4699999999999999,1.9706984
0.5089684210526316,1.7600759,0.47480000000000006,1.9489961
0.5173052631578948,1.7222517,0.4576,1.9697747
0.5250736842105264,1.6762832,0.43799999999999994,2.1264908
0.5357684210526316,1.6377969,0.4804,1.879926
0.5465684210526316,1.5935906,0.4935999999999999,1.8784232
0.553178947368421,1.5742555,0.5008,1.8061361
0.5616631578947368,1.5362896,0.4752,1.934811
0.5673263157894737,1.5080372,0.49079999999999996,1.906238
0.5761263157894736,1.4810857,0.508,1.8127273
0.5845263157894738,1.4472718,0.508,1.7726655
0.5888421052631578,1.4239008,0.5184000000000001,1.7567569
0.5976210526315789,1.3968815,0.5236000000000001,1.7890592
0.6025684210526316,1.3741809,0.5075999999999999,1.8418198
0.6103157894736841,1.3513176,0.5164,1.7676711
0.6154315789473684,1.3262402,0.49439999999999995,1.8863308
0.6209684210526315,1.2995996,0.5252,1.7852038
0.6271368421052631,1.278738,0.5268,1.7504327
0.6294736842105263,1.2587285,0.5412,1.7295047
0.6339999999999999,1.2416635,0.5372,1.7100041
0.6409052631578948,1.2196023,0.5304,1.7877327
0.6441052631578948,1.2039366,0.5224,1.7606218
0.6520842105263158,1.1746284,0.5416000000000001,1.6876994
0.6565473684210527,1.159891,0.5336,1.6943076
0.6601263157894737,1.142223,0.538,1.7199255
0.6663157894736842,1.1239387,0.5559999999999999,1.6596662
0.6697263157894737,1.1054834,0.5488,1.7293558
0.6732210526315792,1.0926247,0.5384,1.7912278
0.6787157894736842,1.0775044,0.5508,1.7158128
0.6821684210526315,1.0542295,0.562,1.7051085
0.6858315789473683,1.0400517,0.5804,1.6309946
0.6928,1.0193917,0.5592,1.6908538
0.6954315789473685,1.0064876,0.5828,1.6585557
0.7019368421052631,0.9834788,0.5644,1.6616738
0.7040631578947367,0.97940236,0.5744,1.6471717
0.7085263157894736,0.95880437,0.5616,1.7361858
0.7118947368421052,0.9486285,0.5672,1.7166092
0.7179789473684209,0.93100864,0.5720000000000001,1.727157
0.7221684210526316,0.91641986,0.5712,1.7213187
0.7225052631578948,0.9096805,0.5772,1.7349979
0.7258315789473684,0.8942874,0.58,1.7256426
0.7301684210526316,0.8832711,0.5780000000000001,1.7750058
0.7344421052631579,0.86844146,0.5784,1.6527134
0.7361473684210526,0.85656494,0.5796000000000001,1.6979554
0.7388842105263157,0.8423578,0.5791999999999999,1.7239981
0.7448842105263157,0.83224136,0.5756,1.7083131
0.7505263157894737,0.8172451,0.5736,1.6970701
0.7488631578947368,0.81393343,0.5892000000000001,1.7030743
0.7486947368421053,0.80802673,0.5832,1.6878275
0.756463157894737,0.7870434,0.5816,1.7410625
0.7583157894736842,0.777932,0.5760000000000001,1.7547519
0.7636421052631578,0.75639725,0.5808,1.7111037
0.7646105263157893,0.758529,0.5855999999999999,1.7353199
0.7674315789473684,0.7471583,0.584,1.728013
0.7692210526315789,0.7405471,0.5788,1.7535423
0.7742105263157895,0.7310368,0.5751999999999999,1.7583388
0.7760631578947368,0.7237005,0.5808,1.7293221
0.7749473684210527,0.7149874,0.584,1.7260959
0.7793052631578947,0.70593363,0.5923999999999999,1.7218051
0.7826105263157895,0.697724,0.588,1.7331479
0.7862947368421053,0.6855327,0.5872,1.7626936
0.7832631578947369,0.6862466,0.5852,1.7343329
0.7888421052631579,0.6767906,0.5851999999999999,1.7595732
0.7913894736842104,0.66763335,0.5844,1.763823
0.7905684210526316,0.6605819,0.5823999999999999,1.7797314
0.7942315789473684,0.66207534,0.5883999999999999,1.7742532
0.7929473684210526,0.65818834,0.5844,1.7709957
0.799578947368421,0.63935626,0.5952000000000001,1.7596174
0.798,0.64094347,0.5908000000000001,1.7748017
0.8024842105263159,0.63182324,0.5923999999999999,1.7722627
0.802,0.6303091,0.5912,1.7596316
0.8024631578947368,0.6252218,0.5851999999999999,1.76868
0.8044000000000001,0.6257871,0.5867999999999999,1.7660708
0.8041473684210527,0.6203671,0.586,1.7652184
0.8073473684210525,0.61535925,0.5884,1.7666335
0.8076210526315789,0.6132518,0.5900000000000001,1.7770925
0.8078105263157894,0.60801405,0.5884000000000001,1.7753011
0.8069263157894736,0.6129418,0.5896000000000001,1.7831382
0.8086315789473685,0.60941625,0.5852,1.7813509
0.810778947368421,0.602466,0.5892000000000001,1.7755352
0.8131999999999999,0.6027101,0.588,1.7855237
0.8122315789473685,0.6030546,0.5892000000000001,1.7900733
0.8115578947368421,0.60183764,0.5904,1.7929604
0.8113684210526316,0.5986558,0.5871999999999999,1.7804958
