train_acc,train_loss,val_acc,val_loss
0.05783157894736843,4.134624,0.08,3.9385552
0.11694736842105265,3.7065933,0.126,3.5995944
0.16090526315789475,3.4290478,0.17120000000000002,3.3897986
0.21654736842105266,3.1279507,0.2316,3.0253553
0.26399999999999996,2.856983,0.2484,3.0136127
0.3092842105263158,2.6451244,0.3128,2.5931387
0.3443578947368421,2.4738503,0.322,2.6163394
0.37223157894736847,2.3392434,0.37360000000000004,2.3337677
0.40044210526315793,2.2139747,0.3996,2.2644536
0.4228842105263158,2.113269,0.4316,2.1593564
0.4414947368421053,2.026783,0.4316,2.0953906
0.4606736842105263,1.9472314,0.44199999999999995,2.0438879
0.47418947368421055,1.8855238,0.4452,2.1050057
0.4903789473684211,1.8271241,0.4632,1.9933674
0.5036210526315789,1.7728713,0.47480000000000006,1.9407897
0.5160421052631579,1.7178184,0.47559999999999997,1.9673264
0.5280842105263158,1.6710294,0.4792,1.9017634
0.5387578947368422,1.6337938,0.49599999999999994,1.8540382
0.5458736842105263,1.5966406,0.4876,1.8883508
0.5566526315789473,1.5547297,0.4964,1.840712
0.5626105263157894,1.5233057,0.5204000000000001,1.7730689
0.5705894736842104,1.491978,0.5264,1.748085
0.5795578947368422,1.460884,0.5248,1.7878348
0.5880631578947368,1.4283683,0.5288,1.7730559
0.5940210526315789,1.4083964,0.5044,1.8678507
0.5993473684210525,1.3732294,0.5388,1.7078688
0.6079999999999999,1.343324,0.5376000000000001,1.7408495
0.6128631578947369,1.3247387,0.5468,1.6972634
0.6231368421052632,1.3025765,0.5448,1.6956968
0.6263157894736842,1.283353,0.5472,1.6919246
0.6304842105263159,1.2561731,0.5496000000000001,1.6582685
0.6386526315789474,1.2316897,0.5367999999999999,1.7037109
0.6427157894736842,1.2123535,0.5579999999999999,1.6703659
0.648378947368421,1.1889546,0.5476000000000001,1.7149582
0.6528631578947369,1.1709005,0.5608,1.6790656
0.6565473684210527,1.1576321,0.5480000000000002,1.7338812
0.6634105263157895,1.1361313,0.5596,1.7116264
0.6686105263157895,1.1188258,0.5776,1.6293238
0.6734315789473684,1.0935,0.5696,1.6702673
0.6766105263157894,1.0779803,0.5688,1.62221
0.6833263157894738,1.0529885,0.5640000000000001,1.6325142
0.6849473684210525,1.0490067,0.5616,1.6595755
0.6905052631578947,1.0329083,0.5736,1.6139146
0.6949052631578948,1.0143107,0.5744,1.6363279
0.6985052631578946,1.0058408,0.5723999999999999,1.7079495
0.7063157894736842,0.9790465,0.5651999999999999,1.6273127
0.7079368421052631,0.9695868,0.574,1.67041
0.7126315789473684,0.95340455,0.5892,1.5769076
0.7147157894736842,0.9392605,0.5776,1.6210353
0.7230105263157897,0.91517425,0.5848,1.601297
0.7217894736842105,0.91184735,0.5792,1.6248233
0.7259157894736842,0.89365965,0.5884,1.6256032
0.7293894736842106,0.87892777,0.572,1.6647522
0.7336842105263158,0.8653509,0.584,1.6444387
0.7383157894736841,0.8565493,0.58,1.6646916
0.7429473684210527,0.836547,0.5836000000000001,1.7165213
0.7464421052631579,0.82659125,0.5912,1.6587371
0.748442105263158,0.8137524,0.5788,1.676023
0.7512842105263158,0.80200464,0.5828,1.6633327
0.7541052631578948,0.7902076,0.5791999999999999,1.7102568
0.759621052631579,0.7778743,0.5856,1.6559498
0.7637894736842106,0.7676044,0.5864,1.6829304
0.7631789473684211,0.75966,0.5844,1.7077342
0.7693894736842105,0.7453332,0.5892000000000001,1.6886127
0.7694736842105263,0.73868793,0.5828,1.6839418
0.7758736842105263,0.722409,0.598,1.6745377
0.7769894736842106,0.7188182,0.586,1.6969309
0.7822736842105265,0.69973505,0.5932,1.7069647
0.7838526315789475,0.6879598,0.5824,1.7063519
0.7853473684210527,0.68477917,0.5936,1.6949868
0.788042105263158,0.6749779,0.5880000000000001,1.7160523
0.7938105263157895,0.6634791,0.5924,1.6981611
0.7925684210526315,0.6627102,0.5952000000000001,1.6954089
0.7974736842105263,0.6451881,0.5940000000000001,1.7091469
0.798842105263158,0.64003354,0.5904,1.730474
0.8001052631578948,0.6293746,0.5948,1.712523
0.8039368421052632,0.62410647,0.5916,1.744407
0.8047789473684211,0.61903834,0.5896,1.7412918
0.8065473684210527,0.61323524,0.5968,1.7271396
0.8095789473684211,0.6059018,0.5888,1.7573013
0.8109473684210527,0.6006344,0.5880000000000001,1.7491171
0.8122105263157896,0.5922432,0.5908,1.7530481
0.8123157894736842,0.59007454,0.5920000000000001,1.7592198
0.8173684210526316,0.5768287,0.5928,1.765811
0.8187999999999999,0.57559943,0.5996,1.7730324
0.8208842105263157,0.56752825,0.5912,1.7604643
0.8234105263157895,0.56249917,0.5896,1.7704065
0.8210315789473684,0.564159,0.5948,1.7778636
0.8235789473684211,0.55677027,0.5928,1.782209
0.8259368421052632,0.5513951,0.594,1.7681077
0.8265684210526316,0.5488292,0.5916,1.7810342
0.8254947368421053,0.5505811,0.5923999999999999,1.7735794
0.8280842105263159,0.54399776,0.5936,1.7843649
0.8271578947368421,0.54831094,0.5879999999999999,1.7795229
0.827178947368421,0.54538846,0.5912,1.7912385
0.8301894736842106,0.5410365,0.5908,1.7910348
0.8313052631578948,0.5372716,0.5900000000000001,1.7812445
0.8306105263157894,0.5390503,0.5916,1.7963583
0.8328631578947369,0.5311774,0.5924,1.7927985
0.8301052631578948,0.53249186,0.5904,1.7951247
