train_acc,train_loss,val_acc,val_loss
0.034926315789473694,4.327644,0.062400000000000004,4.0617733
0.07890526315789474,3.9404705,0.09480000000000001,3.7910273
0.13618947368421053,3.5579712,0.17240000000000003,3.336283
0.20357894736842103,3.161152,0.22040000000000004,3.0677874
0.2589894736842105,2.8432562,0.2852,2.7495573
0.3071789473684211,2.6150758,0.3132,2.6106217
0.34831578947368425,2.4253633,0.336,2.475434
0.38265263157894736,2.2761645,0.36920000000000003,2.346577
0.41004210526315793,2.1552694,0.3848,2.2385669
0.4345894736842105,2.0391188,0.40279999999999994,2.2026165
0.4582105263157895,1.9407474,0.39520000000000005,2.194607
0.4777263157894737,1.8504705,0.4224,2.10683
0.49749473684210527,1.7723165,0.43520000000000003,2.051525
0.5136,1.7084104,0.4304,2.0939682
0.5314526315789474,1.6330726,0.43799999999999994,2.0640419
0.5444000000000001,1.5758092,0.45640000000000003,1.9894457
0.5632421052631578,1.5138055,0.45480000000000004,2.016681
0.5749684210526316,1.4606742,0.4788,1.9268919
0.5894947368421053,1.4010159,0.46759999999999996,2.0218198
0.6013684210526316,1.3500612,0.4644,2.027882
0.611178947368421,1.3073778,0.4696,1.9514164
0.6250315789473684,1.2591882,0.4584,2.0517418
0.6355368421052632,1.2078286,0.48719999999999997,1.9594183
0.6473473684210527,1.1673917,0.4752,2.0335317
0.6618105263157895,1.1220126,0.48200000000000004,1.9828297
0.6706315789473684,1.0846258,0.4768,2.00297
0.6825052631578947,1.0380989,0.48960000000000004,2.050933
0.6905684210526315,1.0051856,0.48919999999999997,2.0776865
0.6997684210526316,0.9720282,0.484,2.1457455
0.7113684210526315,0.9303191,0.4708,2.183867
0.7217263157894738,0.8955434,0.49119999999999997,2.1672714
0.732,0.8588806,0.4888,2.1568382
0.7394315789473684,0.8255305,0.49119999999999997,2.1549368
0.7483789473684211,0.7981072,0.508,2.1558845
0.7575789473684211,0.76476264,0.4895999999999999,2.2171512
0.7661894736842105,0.7350239,0.49800000000000005,2.2297468
0.7722105263157893,0.7127511,0.4816,2.2662625
0.787578947368421,0.67074805,0.488,2.2783687
0.7906315789473685,0.6555745,0.48999999999999994,2.3755865
0.8011578947368422,0.62231845,0.49080000000000007,2.403777
0.8091999999999999,0.59475607,0.48800000000000004,2.3356283
0.8150736842105264,0.574891,0.4836,2.3884423
0.8243368421052633,0.54843336,0.49839999999999995,2.35823
0.8302947368421052,0.52901965,0.49439999999999995,2.4513705
0.8393684210526314,0.49929476,0.474,2.5930066
0.846378947368421,0.4784186,0.48919999999999997,2.5177126
0.852021052631579,0.4597224,0.49440000000000006,2.474543
0.8574947368421052,0.4460612,0.4864,2.545735
0.8630736842105264,0.42287904,0.4796,2.6141863
0.8696631578947369,0.4048333,0.4868,2.592352
0.8776421052631579,0.38641036,0.4952,2.591702
0.8806526315789474,0.37119842,0.4835999999999999,2.6801367
0.8915157894736843,0.34387958,0.48479999999999995,2.7229788
0.8949473684210527,0.32862622,0.4972,2.744389
0.8985473684210527,0.3221104,0.4892,2.7979937
0.9039999999999999,0.3031658,0.49119999999999997,2.8143537
0.9093684210526317,0.28995964,0.48840000000000006,2.7825637
0.9165894736842105,0.2711377,0.4968,2.8336234
0.9168000000000001,0.26670414,0.4924,2.7952485
0.9235578947368422,0.24814151,0.49440000000000006,2.890322
0.9280842105263157,0.23707773,0.48840000000000006,2.9006782
0.9308631578947367,0.22663322,0.4856,2.9821637
0.9321894736842105,0.22274993,0.4816,3.0210938
0.9366315789473684,0.21130408,0.49520000000000003,2.954202
0.9398736842105262,0.20091723,0.4988000000000001,2.9711194
0.9458526315789473,0.18635844,0.4968,2.9901285
0.9491157894736841,0.17539378,0.48839999999999995,3.0218804
0.9511999999999999,0.1695947,0.4844,3.103205
