train_acc,train_loss,val_acc,val_loss
0.027578947368421057,4.410888,0.039200000000000006,4.384902
0.05349473684210527,4.125674,0.0664,4.056829
0.06833684210526315,3.973346,0.068,3.9942758
0.0853684210526316,3.8736994,0.08440000000000002,3.8646522
0.09736842105263159,3.7910135,0.0992,3.7282443
0.11688421052631581,3.6947427,0.1244,3.6751635
0.13181052631578946,3.6091208,0.14120000000000002,3.5798256
0.14776842105263158,3.5258758,0.1616,3.4805777
0.1598736842105263,3.4483628,0.1764,3.3799453
0.17463157894736842,3.3727105,0.18359999999999996,3.333006
0.18652631578947368,3.2984622,0.2088,3.2251186
0.19974736842105265,3.2296996,0.1996,3.2638247
0.21305263157894738,3.1654441,0.1968,3.1732287
0.22122105263157898,3.1078205,0.21919999999999998,3.1129088
0.23597894736842107,3.0327249,0.2368,3.0547094
0.24637894736842106,2.976735,0.24760000000000001,3.0333862
0.2574526315789474,2.9204164,0.24239999999999998,3.0038543
0.26789473684210524,2.865826,0.2596,2.956947
0.2816842105263158,2.8096108,0.2688,2.8645802
0.2878105263157895,2.767551,0.3024,2.7706637
0.3017684210526316,2.7165794,0.2924,2.8088822
0.31044210526315785,2.6721182,0.30560000000000004,2.7090194
0.3159368421052631,2.6345487,0.3232,2.6445534
0.32829473684210525,2.59018,0.3132,2.6709795
0.3353052631578947,2.5529554,0.31880000000000003,2.6792562
0.33941052631578955,2.5163379,0.314,2.6747859
0.34753684210526314,2.4806201,0.3296,2.631675
0.3567368421052632,2.443807,0.33399999999999996,2.5974872
0.36185263157894737,2.4137628,0.3432,2.5068758
0.3713473684210526,2.381983,0.3504,2.4706657
0.37781052631578943,2.352392,0.376,2.421369
0.384821052631579,2.324021,0.37839999999999996,2.3627338
0.3894526315789474,2.293737,0.37760000000000005,2.4003303
0.3977263157894737,2.2689564,0.3772,2.3592918
0.39840000000000003,2.2481472,0.376,2.3534143
0.4037263157894737,2.2331374,0.3636,2.471554
0.40863157894736846,2.2061594,0.3788,2.3305352
0.41204210526315793,2.1832104,0.39959999999999996,2.2802753
0.4187368421052632,2.1568043,0.3924,2.3195243
0.42498947368421053,2.1375575,0.40120000000000006,2.2613816
0.4277684210526316,2.1178482,0.4039999999999999,2.2702897
0.43391578947368425,2.1019416,0.4023999999999999,2.2965112
0.4356421052631579,2.0712225,0.4044,2.2668867
0.4417684210526316,2.058682,0.4072,2.2042387
0.4428421052631579,2.0519786,0.41159999999999997,2.2451162
0.449221052631579,2.0237815,0.424,2.1891236
0.45324210526315795,2.00644,0.4256,2.1682646
0.4558736842105264,1.990581,0.42680000000000007,2.1981268
0.45989473684210525,1.9786087,0.43400000000000005,2.1550868
0.46431578947368424,1.9544115,0.4196000000000001,2.1506426
0.4662315789473684,1.950485,0.42560000000000003,2.133593
0.4730105263157895,1.9252619,0.43400000000000005,2.1489887
0.4761263157894737,1.9048282,0.4372,2.1039612
0.47802105263157896,1.895171,0.43439999999999995,2.1385233
0.47823157894736845,1.8847463,0.4424,2.0952199
0.4830947368421053,1.8733606,0.44,2.1252549
0.4863157894736842,1.8564924,0.44239999999999996,2.0856292
0.48774736842105265,1.8494267,0.4316,2.1231732
0.4960631578947369,1.8234268,0.4472,2.0803995
0.4975157894736842,1.8153139,0.45480000000000004,2.036973
0.5009263157894737,1.8055569,0.45120000000000005,2.082005
0.5002526315789474,1.7982416,0.45080000000000003,2.0282829
0.5044210526315789,1.7847,0.45840000000000003,2.0306988
0.5078736842105264,1.7695171,0.4536,2.0287802
0.5116842105263159,1.7613924,0.45519999999999994,2.052738
0.514021052631579,1.7420281,0.45599999999999996,2.0504475
0.5126947368421053,1.7381835,0.45640000000000003,1.9944972
0.5174105263157894,1.7242547,0.4488,2.0476627
0.520421052631579,1.7149014,0.4672,2.0082061
0.5237263157894737,1.7046014,0.4592,2.0237808
0.5217473684210526,1.7006588,0.46680000000000005,2.0118678
0.5311368421052632,1.6883209,0.47119999999999995,2.0010388
0.5281263157894737,1.68947,0.4596,2.005298
0.5321473684210527,1.6706052,0.45439999999999997,2.019928
0.5318947368421053,1.6638216,0.47479999999999994,1.9839989
0.5337263157894737,1.6557337,0.4792,2.0005467
0.5354105263157894,1.6579797,0.4696,1.991193
0.5407578947368421,1.6380931,0.4736,1.9831218
0.5407157894736843,1.634875,0.47119999999999995,1.9798411
0.5425894736842105,1.6325718,0.4684,1.9805259
0.5418947368421052,1.624448,0.4696,1.9777483
0.5448842105263157,1.6138407,0.4732,1.982038
0.547242105263158,1.6124085,0.4684,1.9855684
0.5469894736842106,1.600827,0.472,1.9768062
0.5480842105263158,1.5992794,0.4756,1.9701402
0.5502526315789473,1.5915642,0.4744,1.9707848
0.5522315789473684,1.5858519,0.47759999999999997,1.9616933
0.5497684210526316,1.5855993,0.47759999999999997,1.9681838
0.5547157894736843,1.5770043,0.4736000000000001,1.9628754
0.5533684210526316,1.57491,0.47319999999999995,1.9687972
0.5551578947368421,1.577609,0.4736,1.9609572
0.5537684210526315,1.5757515,0.4796,1.9579697
0.5562526315789474,1.567208,0.47840000000000005,1.9585991
0.5551789473684211,1.5712441,0.48040000000000005,1.9656535
0.556421052631579,1.565367,0.474,1.9636376
0.5579368421052631,1.557739,0.4796,1.964404
0.5573894736842105,1.5609077,0.4804,1.9636022
0.5589052631578948,1.5588826,0.4808,1.9619881
0.560357894736842,1.5507103,0.48239999999999994,1.9632077
0.5591157894736841,1.5597633,0.47759999999999997,1.9631238
